Month,Year,Medicine Name,Category,Dosage (mg/ml),Hospital Name,City,Supplier Name,Price per Unit (AED),Consumption (Units)
4,2022,1,2,10,3,0,1,48.87,2873
5,2023,4,0,500,2,2,2,6.53,4320
2,2023,2,3,500,2,1,1,43.56,1170
11,2022,1,2,5,2,4,3,34.43,3518
8,2023,0,3,250,1,0,3,42.7,708
2,2023,1,0,5,3,0,3,45.72,353
11,2022,3,3,5,1,1,2,14.64,3411
1,2022,2,0,500,2,4,0,32.95,3732
11,2022,1,3,1000,3,0,0,7.35,70
10,2022,3,4,5,3,3,1,16.27,4492
2,2022,4,2,5,3,0,2,32.62,2992
5,2023,4,2,10,1,2,3,1.51,1776
3,2022,4,2,250,0,3,3,42.55,3163
10,2023,0,1,500,0,1,1,26.55,3034
4,2023,0,0,10,1,2,0,31.5,3836
2,2022,1,3,500,2,3,0,9.63,3811
9,2022,2,4,5,3,2,1,13.73,3540
5,2023,0,0,500,3,1,3,16.02,667
2,2022,3,2,1000,0,0,3,2.79,1553
1,2023,0,4,10,0,1,3,23.08,250
7,2023,1,1,500,2,0,0,5.18,3417
4,2022,1,1,5,1,3,3,31.13,459
8,2023,2,2,250,3,3,2,13.23,3000
7,2023,0,2,250,1,0,1,40.44,2733
5,2023,4,1,500,3,0,1,39.84,566
1,2023,2,1,10,3,4,3,39.2,3689
5,2022,0,3,1000,1,4,1,39.97,3992
3,2023,1,4,10,2,0,3,22.11,3703
2,2023,3,0,500,1,1,0,42.0,2200
7,2022,3,3,10,2,4,1,14.44,3430
4,2022,4,0,500,2,3,3,40.74,3342
9,2022,0,0,5,2,4,0,30.2,249
7,2023,4,0,1000,0,4,3,27.75,3773
2,2023,2,3,250,0,4,2,49.42,1864
7,2022,3,1,5,0,3,1,31.59,2804
10,2023,0,2,10,3,4,0,28.07,4391
6,2023,4,1,10,1,1,0,41.89,557
2,2022,1,2,250,0,2,3,33.12,2652
6,2023,2,3,10,3,3,2,29.15,1635
6,2022,0,2,10,0,2,3,45.11,2231
8,2023,1,0,1000,1,4,0,18.71,3935
3,2023,3,3,1000,3,0,1,39.23,79
5,2023,1,2,5,0,3,0,36.4,4390
7,2023,0,2,500,3,4,3,9.39,3833
4,2022,1,4,10,2,1,3,27.54,1929
7,2022,0,0,500,2,4,1,14.68,104
4,2023,1,0,1000,0,4,0,34.34,4400
12,2022,3,2,5,3,0,3,7.19,2568
2,2023,0,1,250,3,1,2,30.1,4252
3,2022,2,3,10,0,1,0,15.29,114
6,2023,4,1,250,1,1,1,35.07,3850
11,2023,4,3,1000,2,1,0,23.27,2512
8,2023,2,0,5,0,2,2,37.28,4471
7,2022,4,1,5,2,1,2,12.36,4234
7,2023,0,0,500,1,3,3,30.83,2906
2,2023,0,0,250,1,1,1,47.93,1054
8,2022,1,4,5,2,3,3,44.0,2147
8,2023,0,1,1000,1,4,3,32.76,4373
1,2023,4,2,5,2,3,1,25.05,150
4,2023,2,1,5,1,4,1,40.65,1808
1,2022,3,4,1000,2,0,0,21.56,2572
1,2022,0,0,250,1,4,0,39.24,449
5,2023,4,0,10,0,4,3,17.56,3231
11,2022,4,4,1000,1,2,0,26.5,3593
9,2022,4,3,500,0,4,3,43.62,2140
3,2022,0,0,10,1,4,1,31.53,2185
1,2023,3,2,1000,0,2,0,4.61,3211
8,2022,0,2,1000,2,1,3,47.54,4225
8,2023,2,0,500,1,4,3,6.45,238
4,2023,4,0,250,2,1,2,23.51,3424
8,2023,2,3,5,1,4,2,24.34,1645
9,2023,1,4,500,1,2,2,27.48,316
3,2022,0,4,1000,0,1,2,44.04,2227
1,2024,2,3,1000,1,3,0,13.5,3003
11,2023,2,2,5,1,2,3,27.61,2136
12,2023,0,0,5,1,4,1,8.89,1475
4,2023,0,2,1000,0,4,3,25.22,3023
1,2022,3,2,1000,1,0,1,3.47,2594
6,2023,4,4,5,3,2,2,13.58,500
2,2023,3,3,250,2,0,2,19.91,2780
5,2023,3,2,250,2,0,3,38.37,2122
5,2022,4,0,10,1,0,0,40.35,2520
2,2023,3,1,1000,2,4,0,44.96,226
9,2023,4,3,1000,3,3,2,8.39,1431
4,2023,0,1,500,2,2,0,2.23,2244
12,2023,1,2,10,0,2,2,12.56,1344
11,2022,4,1,250,2,4,1,10.91,371
10,2023,2,0,250,2,1,1,2.27,3747
2,2023,1,1,5,0,1,3,12.59,4258
6,2022,0,4,250,0,2,1,20.95,3543
8,2023,3,2,1000,2,0,2,25.96,1671
5,2023,1,2,5,2,1,3,9.84,1512
5,2023,0,2,5,0,3,2,44.06,1810
10,2023,1,4,500,1,0,1,2.09,3720
5,2022,3,2,500,2,0,2,20.55,384
9,2022,0,1,10,0,2,1,13.89,2765
3,2023,2,3,1000,3,1,0,2.58,461
1,2023,3,3,500,3,1,1,43.74,2293
4,2022,0,1,5,3,3,3,42.25,3164
2,2023,4,4,5,0,1,3,6.35,4413
10,2022,3,4,5,0,3,2,31.31,314
6,2023,0,1,5,3,1,1,16.68,2895
2,2022,2,4,5,2,2,3,35.5,1155
7,2023,4,3,250,3,2,0,40.98,3090
9,2023,4,4,500,1,2,1,12.62,1968
12,2023,0,3,1000,1,2,3,28.81,4265
7,2022,1,0,1000,3,1,1,17.09,1915
7,2022,1,1,250,3,0,1,48.69,3323
4,2023,0,4,1000,1,2,3,41.06,4030
12,2023,0,4,250,3,3,2,19.36,2521
5,2022,2,1,5,1,4,1,6.37,4189
12,2023,4,0,250,3,2,3,7.79,3148
4,2022,3,2,500,1,0,2,31.15,3605
7,2023,4,1,10,2,3,1,38.83,4365
11,2022,1,3,1000,2,3,3,32.06,311
7,2022,4,3,5,3,1,1,40.41,1926
3,2022,1,1,250,2,1,2,31.39,1821
7,2023,0,4,1000,3,0,1,26.62,452
4,2023,3,3,1000,0,2,2,39.94,1939
5,2022,1,3,1000,1,3,1,26.56,1626
11,2022,1,1,250,1,4,3,28.39,1932
9,2023,0,3,250,0,4,2,21.41,3507
8,2023,1,1,1000,0,0,0,24.36,704
12,2023,0,4,5,3,2,1,8.16,3382
6,2022,2,1,500,1,3,1,30.54,1128
6,2023,1,1,250,3,0,0,2.05,2864
1,2022,3,4,1000,2,0,0,32.86,1582
2,2022,0,1,1000,0,4,1,48.5,420
1,2023,4,4,5,1,3,2,20.92,1886
8,2023,2,4,1000,0,2,2,48.46,2228
1,2023,1,4,500,1,2,2,9.03,2515
2,2022,2,2,1000,2,3,3,42.41,753
7,2023,1,1,1000,3,1,0,43.37,294
9,2023,4,4,1000,2,2,0,8.72,2882
4,2022,1,4,10,1,2,3,11.4,1234
5,2023,3,1,1000,0,4,1,25.31,67
2,2023,2,3,1000,1,4,3,37.24,4034
6,2022,1,3,10,3,4,2,11.4,388
7,2022,3,4,250,3,3,3,6.63,426
7,2023,2,3,500,0,4,0,6.33,1788
7,2022,3,0,5,2,4,2,39.27,2743
5,2023,0,3,5,3,4,0,47.49,621
9,2023,3,1,250,0,4,2,31.9,3670
6,2023,4,4,5,1,1,0,35.48,589
3,2023,3,0,10,3,2,2,10.97,516
3,2022,0,1,10,2,3,1,47.61,1755
11,2022,1,0,10,2,0,3,23.62,1340
1,2022,3,4,1000,2,0,2,14.85,4116
12,2023,2,2,1000,0,3,2,48.08,933
10,2022,3,0,500,0,3,0,5.0,3999
11,2023,4,2,1000,3,0,1,16.76,2986
9,2023,1,2,1000,1,1,3,2.31,555
10,2022,2,4,10,0,0,1,49.94,3419
4,2022,0,4,250,2,2,2,32.96,4238
9,2022,2,0,250,0,4,3,43.25,2790
12,2022,2,3,10,2,0,0,48.74,1524
3,2023,3,1,500,0,1,0,22.64,1937
5,2023,4,1,10,2,2,3,35.55,2537
3,2022,0,3,10,2,0,2,20.52,389
3,2022,0,1,1000,1,2,3,4.9,1632
10,2022,0,1,500,1,4,3,32.55,1159
10,2023,3,3,10,2,0,3,32.43,1131
12,2023,3,3,10,3,0,3,48.7,593
9,2023,3,4,1000,0,3,0,7.98,3033
7,2023,3,0,500,0,4,2,2.6,3002
3,2023,1,0,500,0,3,0,12.64,1593
2,2022,1,1,250,3,4,1,23.54,3115
12,2023,2,1,1000,1,3,3,46.02,3749
4,2023,4,3,1000,0,4,2,18.2,4166
5,2022,4,0,1000,0,4,1,15.63,1409
9,2022,3,0,5,0,2,3,14.43,2728
6,2023,2,2,5,1,1,0,12.14,3730
8,2022,1,0,250,2,1,1,20.21,3822
3,2023,1,1,1000,0,4,2,29.77,2502
2,2023,1,4,250,2,3,1,11.89,2300
11,2022,0,2,10,0,2,3,39.54,2658
4,2022,1,3,10,0,3,1,44.15,4260
4,2023,2,2,10,1,3,1,37.48,754
6,2023,2,2,500,3,0,0,36.9,2941
4,2023,1,1,500,0,0,3,14.51,2381
5,2023,0,0,250,1,3,0,35.19,874
3,2022,1,1,10,0,4,0,22.45,582
12,2022,1,1,500,2,0,3,19.91,1953
2,2022,4,0,1000,3,2,1,28.98,4238
3,2022,2,1,1000,3,1,2,7.93,1934
6,2023,1,4,10,3,2,0,26.4,2784
3,2023,4,2,1000,2,4,1,1.27,3109
4,2022,1,0,1000,3,3,3,21.47,415
11,2022,1,2,1000,0,0,3,6.57,1203
11,2022,4,4,250,3,0,3,16.46,3819
7,2023,3,1,1000,3,3,0,41.59,3250
1,2022,1,0,5,2,3,2,44.94,2498
12,2022,0,2,250,1,3,3,4.71,3239
9,2023,0,3,1000,2,2,2,1.02,1008
12,2022,1,1,250,0,0,2,14.21,3801
10,2023,3,4,500,2,0,1,10.44,2177
9,2022,0,4,500,1,3,2,21.99,3754
2,2023,1,2,5,2,1,2,9.9,3084
9,2023,3,4,500,3,4,3,18.49,2096
9,2023,2,3,10,2,4,3,6.49,4284
2,2023,4,3,500,1,3,1,49.0,502
1,2023,1,1,10,1,1,3,10.76,3548
6,2022,4,4,1000,2,1,3,32.21,817
12,2023,2,1,500,0,4,1,23.64,2781
3,2022,0,0,250,2,1,0,22.61,895
4,2022,2,0,1000,0,1,1,2.01,3801
1,2023,0,1,500,3,3,2,14.89,2890
2,2023,3,4,10,3,4,3,24.25,526
8,2022,0,3,500,0,0,3,32.25,4341
9,2022,2,1,5,3,4,2,8.37,531
2,2022,4,3,1000,0,2,2,40.21,932
9,2022,2,4,10,0,3,0,16.33,1787
3,2023,2,0,1000,0,2,2,1.02,4417
6,2023,2,1,5,0,4,2,1.68,350
1,2023,2,2,5,2,3,0,20.87,2625
2,2023,3,4,500,2,0,1,16.34,1224
5,2022,2,1,1000,3,2,1,11.09,2816
8,2023,2,1,10,1,0,2,36.75,2500
8,2022,2,3,250,0,3,3,29.61,2318
5,2023,0,4,10,0,1,0,15.46,3631
5,2022,3,0,1000,0,2,1,3.15,2243
8,2022,3,0,250,3,4,0,21.47,3250
9,2022,1,4,500,2,0,1,4.73,3103
10,2022,0,1,5,2,1,3,49.27,762
10,2023,1,4,10,1,3,3,17.47,3465
4,2022,0,2,500,2,2,1,42.21,2314
8,2022,4,0,500,1,1,1,41.02,313
9,2022,0,4,1000,3,3,1,46.82,2925
9,2023,3,4,250,2,4,2,12.56,2388
8,2022,4,2,1000,0,2,2,47.55,2478
10,2023,1,4,500,0,3,2,3.4,549
5,2023,0,3,500,3,0,0,47.22,4391
2,2022,4,3,1000,1,0,1,14.36,3968
4,2022,4,0,500,2,4,0,38.57,773
4,2022,0,0,10,3,0,2,16.33,429
2,2023,3,3,250,3,0,0,16.32,3215
6,2022,2,0,10,2,1,2,31.16,3963
8,2022,2,1,1000,1,3,1,36.16,1266
1,2022,3,4,5,3,1,2,29.61,865
7,2023,3,3,1000,0,4,3,9.51,626
3,2022,2,2,1000,1,1,3,19.95,1640
6,2022,4,2,10,1,3,2,32.23,3416
2,2023,3,0,5,0,2,0,17.83,1486
2,2022,0,1,1000,3,3,3,29.74,4193
8,2023,2,2,250,2,2,1,11.43,3130
6,2022,4,1,5,3,3,3,48.37,2971
7,2023,1,0,1000,1,4,3,46.68,3119
1,2022,0,2,10,0,4,2,6.49,3055
10,2023,0,0,5,0,3,2,13.18,3577
3,2022,4,0,1000,1,0,3,11.59,3607
12,2022,4,3,10,2,1,2,27.7,366
7,2023,4,0,1000,3,3,1,31.7,3664
7,2023,2,1,5,1,2,0,42.59,378
7,2022,4,3,10,1,0,0,19.25,109
7,2022,0,1,5,3,2,2,12.4,4148
9,2023,3,0,10,1,3,0,16.66,2067
10,2023,4,1,5,3,0,2,32.64,4452
7,2023,1,0,1000,3,0,2,25.48,2614
7,2022,0,2,10,0,3,0,5.57,3279
11,2022,3,3,500,2,2,1,26.29,2884
9,2023,3,3,500,3,2,3,33.54,1221
1,2022,0,4,250,0,1,2,23.35,69
6,2022,0,2,5,2,3,1,42.55,4439
2,2022,3,3,500,0,4,3,24.42,290
10,2023,0,3,10,2,0,0,7.07,1923
8,2023,2,4,250,2,4,1,5.51,911
2,2022,1,0,250,0,3,1,30.12,255
9,2022,0,3,1000,2,2,2,30.99,2671
7,2023,4,4,250,3,4,3,8.42,815
11,2023,2,3,250,1,1,0,4.06,1542
2,2023,1,0,1000,2,2,1,23.12,1066
1,2023,0,3,5,3,2,1,37.42,2985
5,2022,2,1,10,0,1,0,4.16,3483
2,2022,2,3,10,3,3,0,43.34,3158
3,2023,0,1,1000,2,1,3,24.41,3303
11,2022,2,2,10,2,2,2,5.25,1787
1,2022,2,0,10,0,0,2,48.7,2317
9,2023,3,1,5,3,1,1,6.16,2695
9,2022,3,1,250,2,1,2,4.66,159
4,2022,1,3,1000,2,0,1,46.24,720
1,2023,0,3,1000,3,1,2,17.06,2706
12,2023,1,1,250,1,2,3,22.18,700
1,2023,1,4,250,1,4,2,2.28,3879
1,2023,3,0,500,0,3,0,15.81,531
12,2022,2,2,250,1,1,1,6.25,258
10,2022,1,0,250,1,1,2,42.43,844
9,2022,1,4,250,0,0,2,4.84,2892
5,2023,0,3,1000,3,2,3,23.34,3759
7,2023,1,3,500,2,1,1,32.92,281
9,2022,2,1,500,1,3,1,14.22,4302
11,2023,0,0,1000,1,4,1,8.99,1505
9,2023,3,2,5,0,1,0,2.62,1587
8,2023,1,4,500,2,2,1,21.23,3234
10,2022,1,1,10,3,0,2,48.53,3244
5,2023,3,1,250,3,0,3,47.1,3770
11,2023,1,0,250,2,1,3,48.38,103
12,2022,0,0,5,1,4,0,35.05,1892
2,2022,0,1,250,0,1,0,30.54,129
3,2022,3,1,500,1,2,2,38.1,3041
11,2022,2,0,10,2,0,2,40.27,808
9,2022,0,3,1000,1,1,0,34.09,2873
1,2023,2,0,10,2,1,3,47.8,491
10,2022,0,4,1000,2,4,2,37.23,153
10,2022,2,0,5,2,1,3,24.57,4469
8,2022,1,4,250,3,2,0,43.07,3089
6,2023,3,1,5,1,0,2,9.47,3225
2,2022,0,1,10,0,2,0,40.15,1737
8,2022,0,2,10,1,1,1,29.95,2312
8,2022,1,4,250,0,4,0,27.88,1914
11,2022,4,3,500,3,4,2,46.5,1029
10,2023,2,0,1000,1,1,3,45.8,695
6,2023,0,1,500,0,2,0,45.58,2833
7,2023,3,3,5,0,4,1,2.83,1476
3,2022,2,1,10,0,0,2,49.18,1083
8,2023,1,1,1000,1,2,0,2.28,2002
8,2022,3,1,250,1,2,2,9.4,2410
8,2022,0,4,500,3,2,0,3.8,2943
10,2022,0,1,1000,3,1,2,45.79,3231
12,2023,3,4,500,2,4,3,10.93,1749
10,2022,3,1,10,1,4,0,29.26,2885
7,2023,3,0,250,1,2,3,22.85,3642
1,2022,2,3,500,1,2,2,16.71,1986
1,2022,2,4,10,3,3,2,23.57,1754
9,2022,3,0,1000,3,3,3,8.12,664
8,2022,4,1,5,3,2,2,40.25,1640
4,2023,1,1,1000,3,1,3,20.34,307
5,2022,4,0,500,1,4,0,43.7,3592
2,2023,2,2,500,3,2,2,12.25,1394
2,2023,2,0,10,3,1,2,14.27,4305
6,2022,1,4,500,0,1,3,27.84,3160
5,2023,1,4,250,1,3,0,33.2,1645
12,2022,1,3,250,2,2,0,27.56,2922
3,2023,4,2,5,3,3,0,29.02,1040
8,2023,3,2,5,3,4,0,3.85,514
9,2023,0,4,1000,0,4,0,13.76,2509
9,2023,2,3,5,3,3,2,47.29,3480
12,2023,1,1,10,1,0,2,13.0,3839
2,2022,2,3,5,1,3,1,16.28,4293
12,2022,4,4,5,2,1,1,16.93,3886
6,2022,0,2,500,1,4,0,3.55,1767
2,2023,0,2,1000,0,4,1,32.86,690
9,2023,1,4,10,3,3,3,14.7,3772
6,2022,1,0,500,1,0,3,18.65,1388
12,2022,1,2,1000,0,3,0,35.13,3049
3,2022,4,0,500,1,1,0,14.99,973
8,2023,0,2,250,3,2,0,27.68,4051
7,2023,1,0,500,1,0,2,17.68,3500
12,2023,2,3,500,3,2,1,8.48,829
11,2023,0,4,10,1,1,3,18.17,928
8,2022,3,4,250,3,3,2,38.94,164
12,2022,0,1,1000,0,0,3,12.21,3488
3,2022,1,4,250,0,4,3,46.72,3570
11,2022,0,1,1000,0,4,1,39.01,978
3,2023,0,1,500,3,4,3,43.15,1144
11,2023,0,1,10,1,0,1,16.97,2466
1,2022,0,2,5,0,4,2,26.71,824
11,2023,2,1,1000,0,1,2,39.46,3451
9,2022,4,4,500,1,4,1,23.12,2051
2,2023,0,4,250,2,2,2,2.43,4084
1,2022,4,0,5,3,2,0,33.89,3353
6,2022,2,4,5,3,3,0,25.56,708
7,2022,4,2,250,2,2,2,39.07,287
2,2022,4,2,10,3,0,0,26.48,754
5,2023,1,4,500,0,1,1,29.79,3658
11,2023,3,1,1000,2,3,2,6.35,609
4,2023,1,1,250,3,3,1,16.25,1169
10,2022,2,3,500,2,4,0,44.38,4046
3,2022,1,3,250,2,2,1,49.54,2776
11,2023,1,4,500,3,1,2,16.97,3479
12,2023,4,2,5,1,0,0,21.99,3735
11,2023,1,1,500,2,3,0,42.34,4145
5,2023,2,0,10,1,2,3,6.85,102
3,2022,3,3,500,3,1,2,7.91,2676
10,2023,1,0,5,1,4,3,44.17,2626
9,2023,3,3,500,3,0,2,18.04,2026
10,2022,2,2,500,2,0,1,47.56,1269
5,2023,2,0,500,2,2,0,25.13,452
4,2023,4,4,5,2,4,2,14.69,2531
3,2022,0,2,10,1,1,3,6.72,2617
5,2023,1,0,10,3,1,1,25.3,3417
7,2022,2,4,250,3,1,2,16.49,2099
10,2022,3,1,10,0,3,1,43.3,498
9,2023,1,4,250,3,4,3,22.1,2224
7,2023,0,0,10,3,1,2,32.8,405
8,2022,1,2,250,3,1,1,12.45,4411
8,2022,4,0,5,2,2,3,27.11,599
11,2022,1,2,10,0,4,3,23.23,2268
11,2022,1,3,250,1,2,3,7.57,2158
5,2022,4,4,500,3,2,2,12.18,3112
5,2022,2,4,500,3,2,2,29.0,464
11,2023,0,4,1000,1,2,0,11.3,3959
8,2022,1,3,5,2,1,0,7.03,4496
12,2022,1,2,500,2,4,0,41.43,1524
9,2023,4,2,1000,1,0,1,22.83,1084
4,2023,2,0,1000,1,0,1,21.7,3582
11,2022,4,2,250,0,3,1,14.47,2628
3,2023,1,2,500,1,2,3,4.36,331
5,2023,1,4,500,2,2,1,49.71,2470
4,2022,2,0,10,3,3,1,14.89,1651
3,2023,4,2,5,0,0,3,28.06,1133
7,2022,4,4,5,0,4,1,29.15,2722
9,2022,3,4,500,1,3,0,3.21,907
10,2022,0,2,10,0,1,0,17.49,604
10,2022,0,1,5,1,4,1,41.33,3475
3,2022,4,1,250,0,2,0,28.56,3254
1,2023,4,4,250,2,2,1,1.11,3375
2,2023,3,3,500,3,0,2,43.2,3816
1,2023,0,0,1000,0,4,3,21.84,1390
12,2022,1,3,500,3,3,1,36.31,1364
9,2023,2,2,10,2,1,0,37.3,3572
4,2023,3,1,250,1,2,2,21.2,1042
3,2022,1,4,500,3,3,3,15.31,1850
7,2023,1,3,250,1,3,1,30.58,3825
9,2022,1,2,500,1,2,3,44.83,4421
12,2022,2,2,5,1,4,0,23.56,2232
5,2023,1,0,1000,0,2,1,39.37,2119
5,2022,1,1,250,2,1,2,11.63,2705
10,2022,2,1,1000,0,4,2,41.96,1682
7,2023,0,2,10,1,4,0,35.6,2830
6,2022,3,1,1000,2,3,3,30.93,245
8,2023,2,4,250,3,4,2,29.68,4180
3,2022,2,3,500,3,3,1,21.73,1643
3,2022,0,2,10,1,0,2,36.85,660
8,2022,1,1,10,0,1,1,1.72,1460
6,2022,1,0,10,2,2,3,12.84,2600
12,2023,4,2,10,3,2,1,32.93,1295
6,2022,4,0,500,3,2,2,21.59,1994
1,2023,4,3,5,2,4,2,31.25,4214
11,2022,2,3,10,2,2,0,11.63,895
2,2022,0,3,1000,2,0,0,19.47,2636
7,2023,4,0,1000,1,4,2,31.14,1568
10,2022,4,2,250,1,2,1,23.27,2537
9,2022,1,3,10,3,4,1,27.8,774
6,2023,4,0,5,1,2,1,5.38,2543
6,2022,4,0,250,2,1,0,15.18,2549
4,2023,3,1,500,2,3,3,16.03,1092
6,2023,3,1,10,0,0,1,4.71,3461
2,2022,3,4,5,0,0,1,34.32,707
12,2022,3,4,10,2,4,3,40.44,2500
4,2023,2,4,250,3,0,3,46.77,2837
8,2023,4,1,500,3,2,1,33.05,4149
10,2022,1,2,250,0,4,3,31.4,3800
5,2023,1,2,5,0,2,1,49.54,281
5,2023,2,3,500,0,2,1,31.39,4369
5,2022,1,4,1000,3,3,3,3.03,3957
9,2023,2,2,10,3,3,2,3.16,1059
12,2022,3,0,1000,2,1,2,2.52,1525
8,2022,1,2,5,1,4,1,20.67,3267
11,2023,0,0,500,1,3,1,49.16,4049
2,2022,4,3,10,0,0,3,15.29,3770
6,2023,1,1,10,1,3,2,38.87,2093
11,2023,4,0,10,1,1,2,22.96,3246
10,2023,0,4,250,2,3,3,35.18,3709
12,2023,4,1,5,3,1,3,42.1,4118
8,2023,2,0,10,3,2,3,30.55,2855
8,2023,3,2,5,3,0,3,39.47,323
1,2023,4,4,1000,2,3,0,1.15,1887
6,2023,3,0,250,2,3,0,10.48,285
9,2022,0,1,250,2,4,0,48.08,3522
7,2022,3,2,5,3,4,1,4.92,3919
3,2022,4,0,1000,2,0,2,21.99,2377
11,2022,1,0,5,1,2,1,1.03,615
9,2022,4,1,10,2,4,1,43.89,2443
5,2022,4,2,250,1,2,3,14.67,2964
6,2023,0,2,1000,0,4,3,17.15,1226
6,2022,1,2,10,0,1,0,15.16,2173
9,2023,4,0,10,2,3,0,5.57,1345
12,2023,4,2,500,1,3,1,30.04,2983
12,2023,1,1,10,0,0,2,41.55,2816
9,2022,4,3,250,0,3,0,10.16,3911
5,2023,2,4,500,3,0,1,38.6,731
8,2023,1,2,1000,2,3,3,37.59,465
12,2022,2,2,10,0,2,1,11.41,3612
9,2022,2,1,10,3,4,3,16.32,2053
8,2023,1,0,5,3,1,2,2.98,1979
12,2023,0,0,250,0,2,1,41.56,1728
7,2023,3,2,250,3,0,1,4.74,2719
5,2022,0,3,10,0,0,3,33.16,77
3,2022,2,3,250,2,0,1,39.1,208
9,2023,2,3,500,3,2,3,37.25,3932
1,2023,0,0,500,2,1,3,46.72,2280
4,2023,3,0,500,0,3,3,29.88,1560
9,2023,2,2,5,3,2,3,31.02,3429
1,2023,0,2,1000,3,0,0,35.47,3748
10,2022,1,4,5,3,3,3,39.24,3803
4,2022,3,1,1000,3,3,2,23.32,2799
2,2023,0,4,500,0,0,3,4.49,81
12,2023,0,2,250,2,2,1,37.35,2584
6,2022,1,4,1000,1,2,1,11.37,2008
10,2022,2,0,5,3,0,3,2.32,2855
9,2022,2,2,5,1,4,1,22.48,912
7,2023,4,1,500,1,3,0,6.16,1893
8,2022,2,2,500,0,2,1,44.46,3200
11,2023,0,2,5,2,1,0,45.38,1590
6,2022,0,1,1000,2,4,3,22.4,2886
6,2023,4,1,1000,0,3,3,42.38,4438
5,2023,4,2,250,1,3,2,9.38,419
12,2023,3,3,10,1,3,3,42.86,3773
3,2023,0,2,1000,1,4,0,2.28,4227
9,2022,0,1,500,2,0,3,46.29,1571
3,2023,1,4,500,2,0,2,5.85,1174
6,2022,1,0,500,3,1,1,25.03,1975
11,2022,3,4,500,2,1,3,21.23,1660
4,2022,4,3,500,0,2,2,48.72,982
6,2022,1,4,500,3,0,2,8.2,3443
12,2022,0,1,1000,3,4,1,33.34,1603
8,2022,3,0,5,0,3,3,22.46,3691
1,2024,3,2,5,1,1,0,36.83,4302
7,2023,3,2,1000,3,4,1,13.18,2172
11,2022,3,4,1000,1,0,3,47.56,89
11,2023,0,4,250,0,0,1,27.51,1229
4,2023,0,3,5,2,4,3,11.27,3896
7,2023,3,1,10,3,0,2,21.87,2015
5,2023,0,2,1000,1,1,0,13.3,1912
1,2023,1,4,500,0,0,1,41.78,3066
12,2022,0,1,250,1,3,0,1.88,1017
6,2023,1,1,250,3,0,3,45.85,1174
3,2022,1,3,500,3,2,2,1.54,942
12,2023,0,0,5,3,2,3,12.81,407
2,2023,1,0,500,1,1,1,13.91,3219
5,2022,3,0,500,3,2,0,32.53,1550
3,2022,0,0,500,0,3,2,26.38,418
2,2022,4,0,250,0,4,0,46.24,123
12,2023,4,1,10,2,4,2,26.98,2293
11,2023,2,1,10,0,3,3,25.9,4370
4,2022,3,4,5,0,3,3,27.51,1799
10,2023,1,1,5,1,1,1,30.33,136
10,2023,2,2,250,1,1,0,13.84,2084
7,2023,1,0,500,1,3,0,15.56,1180
9,2023,3,0,1000,3,4,2,23.47,227
11,2022,4,2,1000,1,2,3,29.98,1470
5,2023,1,4,1000,0,3,0,43.36,1766
9,2022,1,3,1000,0,0,1,33.22,837
9,2023,0,2,250,3,0,3,32.4,491
2,2023,0,4,250,3,2,2,42.16,2333
4,2022,2,0,250,0,2,0,3.82,435
3,2022,0,4,1000,0,1,1,14.47,419
10,2022,0,2,250,0,1,2,2.92,3472
6,2022,0,3,250,1,1,3,15.94,2831
2,2022,1,3,1000,1,1,0,44.89,4242
9,2023,3,0,250,2,2,3,32.3,1014
5,2022,2,4,250,3,3,2,8.79,2932
3,2023,4,2,1000,3,0,3,1.83,2778
8,2022,4,2,500,3,0,2,38.14,3407
1,2022,4,1,5,1,3,1,36.16,2430
8,2022,1,1,5,3,0,0,6.96,3664
11,2023,0,0,10,0,2,0,30.68,1001
5,2022,4,1,500,1,2,2,2.49,94
8,2023,1,4,250,2,2,3,47.37,723
9,2023,1,0,5,0,4,3,29.93,3145
7,2023,0,1,1000,0,2,0,40.1,3929
3,2022,1,0,250,0,3,2,24.86,1471
8,2022,1,2,10,1,4,3,11.21,2733
5,2023,1,4,1000,2,3,3,6.02,220
4,2022,4,3,5,2,3,3,48.66,3719
2,2023,4,2,250,0,3,1,30.21,2552
4,2023,1,4,1000,2,0,3,6.23,733
10,2022,3,2,10,3,0,1,7.46,2096
8,2022,4,3,10,0,0,2,4.61,533
8,2023,3,2,250,2,3,3,6.45,56
7,2023,3,2,500,3,4,2,31.33,57
8,2023,3,1,5,1,2,3,28.16,3425
1,2023,1,2,10,0,3,2,4.23,264
12,2023,1,1,1000,0,1,1,23.7,4194
3,2023,4,1,10,2,3,3,46.12,3229
3,2023,1,1,5,1,4,0,8.36,602
3,2023,3,2,10,3,2,2,21.66,2192
7,2023,0,0,500,0,2,2,41.3,3306
12,2022,2,1,250,2,0,0,17.49,483
10,2023,3,1,250,2,4,0,6.57,1820
3,2022,3,3,5,0,1,0,42.09,3832
4,2022,4,3,250,3,4,0,3.33,3472
4,2022,2,2,10,1,3,0,41.07,1690
10,2022,2,3,10,3,2,2,6.49,1566
9,2022,2,4,10,2,3,2,41.33,4454
10,2023,3,1,250,2,3,3,24.01,4181
2,2022,3,2,250,2,3,3,34.6,2982
8,2023,0,1,5,1,2,2,30.49,2834
2,2022,1,1,5,1,1,1,20.1,2973
1,2023,0,3,250,3,1,0,21.21,2592
2,2023,2,2,500,1,0,3,34.23,55
